report_date,region,class,type,volume,pct_chg_last_week,package,commodity,final_ind
01/08/2024,Northwest (NW),Cage-Free,Cage-Free,15.8,8.5%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,6-Area,Cage-Free,Cage-Free,294.6,-6.6%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northwest (NW),Organic,Organic,1.8,-8.7%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,6-Area,Organic,Organic,87.2,0.7%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northeast (NE),Cage-Free,Cage-Free,2.5,-27.1%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southeast (SE),Cage-Free,Cage-Free,17.2,-3.8%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Midwest (MW),Cage-Free,Cage-Free,126.7,0.4%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,South Central (SC),Cage-Free,Cage-Free,16.6,-14.9%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,6-Area,Specialty,Specialty,39.1,1.7%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northeast (NE),Organic,Organic,15.6,-18.8%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southeast (SE),Organic,Organic,11.2,35.5%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Midwest (MW),Organic,Organic,39.5,6.0%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,South Central (SC),Organic,Organic,12.9,-8.4%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southwest (SW),Organic,Organic,6.1,6.9%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southeast (SE),Ungraded,N/A,57.8,3.3%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northwest (NW),Misc,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southwest (SW),Misc,N/A,5,-14.2%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,South Central (SC),Misc,N/A,15.7,-9.9%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Midwest (MW),Misc,N/A,34.2,-2.1%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southeast (SE),Misc,N/A,12.6,4.6%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northeast (NE),Misc,N/A,15.5,6.4%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,6-Area,Misc,N/A,82.9,-2.0%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northwest (NW),Jumbo,N/A,1.6,-31.0%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southwest (SW),Jumbo,N/A,3.7,2.3%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,South Central (SC),Jumbo,N/A,9.6,-3.8%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Midwest (MW),Jumbo,N/A,18.5,-9.4%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southeast (SE),Jumbo,N/A,7.5,3.8%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northeast (NE),Jumbo,N/A,7.3,42.3%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northeast (NE),Total,N/A,190.7,8.3%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southeast (SE),Total,N/A,307.6,1.3%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Midwest (MW),Total,N/A,492.3,-2.7%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,South Central (SC),Total,N/A,238.8,0.4%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southwest (SW),Total,N/A,130.9,-12.2%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northwest (NW),Total,N/A,60.9,-29.8%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,6-Area,Total,N/A,1421.3,-2.6%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,N/A,Breaking Stock,N/A,385.8,4.0%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northwest (NW),Extra Large,N/A,1.7,-27.5%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Midwest (MW),Medium,N/A,32.6,-10.4%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southeast (SE),Medium,N/A,16.2,2.8%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northeast (NE),Medium,N/A,21.1,5.1%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,6-Area,Large,N/A,697.2,-5.8%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northwest (NW),Large,N/A,41.7,-37.7%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southwest (SW),Large,N/A,68.3,-18.6%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southeast (SE),Small,N/A,0.2,-49.0%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,6-Area,Extra Large,N/A,141.9,-0.3%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northeast (NE),Large,N/A,88.3,-3.2%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southeast (SE),Large,N/A,181.2,2.0%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Midwest (MW),Large,N/A,180.2,-7.5%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,South Central (SC),Large,N/A,137.3,9.4%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,6-Area,Jumbo,N/A,48.1,-1.0%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northeast (NE),Extra Large,N/A,30.4,19.5%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southeast (SE),Extra Large,N/A,32.2,-7.8%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Midwest (MW),Extra Large,N/A,30.4,-5.3%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,South Central (SC),Extra Large,N/A,31.2,9.1%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southwest (SW),Extra Large,N/A,16.1,-15.1%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northeast (NE),Small,N/A,7.9,-5.6%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,6-Area,Medium,N/A,133.2,-5.6%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northwest (NW),Medium,N/A,13.6,9.5%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Southwest (SW),Medium,N/A,26.2,-3.8%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,South Central (SC),Medium,N/A,23.5,-20.0%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northeast (NE),Ungraded,N/A,20.2,77.6%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,6-Area,Small,N/A,13.1,-0.7%,30-dozen cases in thousands,Shell Eggs,Final
01/08/2024,Northwest (NW),Small,N/A,1,-7.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northeast (NE),Small,N/A,8.4,1.5%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southeast (SE),Small,N/A,0.3,48.5%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southwest (SW),Large,N/A,83.9,15.4%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northwest (NW),Large,N/A,67,-4.7%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,6-Area,Large,N/A,740,8.8%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northeast (NE),Medium,N/A,20.1,12.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southeast (SE),Medium,N/A,15.8,2.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Midwest (MW),Medium,N/A,36.4,-3.1%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northwest (NW),Extra Large,N/A,2.3,2.0%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,6-Area,Extra Large,N/A,142.3,22.6%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,6-Area,Medium,N/A,141.1,2.6%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northwest (NW),Medium,N/A,12.4,33.2%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southwest (SW),Medium,N/A,27.2,0.2%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,South Central (SC),Medium,N/A,29.3,-3.2%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northeast (NE),Ungraded,N/A,11.4,78.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,6-Area,Small,N/A,13.2,3.1%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northwest (NW),Small,N/A,1.1,23.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southwest (SW),Small,N/A,0.7,-59.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,South Central (SC),Small,N/A,0.9,1.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Midwest (MW),Small,N/A,1.8,80.7%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,6-Area,Ungraded,N/A,289.8,6.8%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northwest (NW),Ungraded,N/A,1.7,-40.9%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southwest (SW),Ungraded,N/A,9,-29.0%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,South Central (SC),Ungraded,N/A,26.3,5.6%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Midwest (MW),Ungraded,N/A,185.6,5.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southeast (SE),Ungraded,N/A,55.9,15.2%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northwest (NW),Misc,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southwest (SW),Misc,N/A,5.8,-15.0%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,South Central (SC),Misc,N/A,17.4,-9.2%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Midwest (MW),Misc,N/A,34.9,14.9%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southeast (SE),Misc,N/A,12,-16.9%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northeast (NE),Misc,N/A,14.6,-0.8%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,6-Area,Misc,N/A,84.6,-0.9%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northwest (NW),Jumbo,N/A,2.3,36.7%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southwest (SW),Jumbo,N/A,3.6,-20.4%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,South Central (SC),Jumbo,N/A,10,-0.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Midwest (MW),Jumbo,N/A,20.4,21.9%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southeast (SE),Jumbo,N/A,7.2,11.2%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northeast (NE),Jumbo,N/A,5.1,-17.1%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northeast (NE),Large,N/A,91.2,7.8%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southeast (SE),Large,N/A,177.7,4.8%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Midwest (MW),Large,N/A,194.8,20.4%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,South Central (SC),Large,N/A,125.5,3.6%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,6-Area,Jumbo,N/A,48.6,6.6%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northeast (NE),Extra Large,N/A,25.4,15.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southeast (SE),Extra Large,N/A,34.9,29.6%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Midwest (MW),Extra Large,N/A,32.1,14.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,South Central (SC),Extra Large,N/A,28.6,55.5%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southwest (SW),Extra Large,N/A,19,3.4%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northeast (NE),Total,N/A,176.2,10.1%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southeast (SE),Total,N/A,303.6,7.9%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Midwest (MW),Total,N/A,506,12.0%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,South Central (SC),Total,N/A,238,5.9%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southwest (SW),Total,N/A,149.1,3.7%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northwest (NW),Total,N/A,86.8,-0.5%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,6-Area,Total,N/A,1459.7,8.2%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,N/A,Breaking Stock,N/A,370.9,2.7%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southwest (SW),Organic,Organic,5.7,26.0%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,South Central (SC),Organic,Organic,14.1,1.6%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Midwest (MW),Organic,Organic,37.3,2.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southeast (SE),Organic,Organic,8.3,-25.9%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northeast (NE),Organic,Organic,19.2,6.7%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,6-Area,Specialty,Specialty,38.5,0.0%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,South Central (SC),Cage-Free,Cage-Free,19.5,-15.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Midwest (MW),Cage-Free,Cage-Free,126.2,5.6%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southeast (SE),Cage-Free,Cage-Free,17.9,-4.6%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northeast (NE),Cage-Free,Cage-Free,3.4,5.5%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,6-Area,Organic,Organic,86.6,0.9%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northwest (NW),Organic,Organic,2,11.8%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,6-Area,Cage-Free,Cage-Free,315.5,2.4%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northwest (NW),Cage-Free,Cage-Free,14.6,35.6%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southwest (SW),Cage-Free,Cage-Free,133.9,0.8%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northwest (NW),Specialty,Specialty,0.7,-0.9%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southwest (SW),Specialty,Specialty,7.7,59.7%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,South Central (SC),Specialty,Specialty,2.6,24.0%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Midwest (MW),Specialty,Specialty,0,,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Southeast (SE),Specialty,Specialty,17.6,-12.3%,30-dozen cases in thousands,Shell Eggs,Final
01/01/2024,Northeast (NE),Specialty,Specialty,9.9,-8.1%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southwest (SW),Extra Large,N/A,17.2,-8.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,South Central (SC),Extra Large,N/A,23.9,-1.0%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Midwest (MW),Extra Large,N/A,35.7,19.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southeast (SE),Extra Large,N/A,29.4,7.2%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northeast (NE),Extra Large,N/A,27.8,-4.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,6-Area,Jumbo,N/A,53.5,6.1%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,South Central (SC),Large,N/A,139.9,2.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Midwest (MW),Large,N/A,180.3,7.7%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southeast (SE),Large,N/A,186.6,7.8%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northeast (NE),Large,N/A,82.1,-4.0%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,6-Area,Extra Large,N/A,138.6,3.4%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northwest (NW),Extra Large,N/A,4.7,-4.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Midwest (MW),Medium,N/A,25.1,3.7%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southeast (SE),Medium,N/A,16.1,0.4%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northeast (NE),Medium,N/A,14.4,-10.7%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,6-Area,Large,N/A,723.2,5.8%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northwest (NW),Large,N/A,66.9,17.5%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southwest (SW),Large,N/A,67.5,5.6%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southeast (SE),Small,N/A,0.9,-32.9%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northeast (NE),Small,N/A,7.7,-6.2%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,6-Area,Medium,N/A,107.6,-0.5%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northwest (NW),Medium,N/A,11.3,6.7%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southwest (SW),Medium,N/A,19.2,7.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,South Central (SC),Medium,N/A,21.5,-7.6%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northeast (NE),Ungraded,N/A,6.1,4.5%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,6-Area,Small,N/A,14,2.8%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northwest (NW),Small,N/A,0.7,70.5%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southwest (SW),Small,N/A,1.5,61.1%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,South Central (SC),Small,N/A,1,43.0%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Midwest (MW),Small,N/A,2.2,11.0%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,6-Area,Ungraded,N/A,272.9,5.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northwest (NW),Ungraded,N/A,0.4,-69.8%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southwest (SW),Ungraded,N/A,10.5,-16.8%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,South Central (SC),Ungraded,N/A,22.2,7.6%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Midwest (MW),Ungraded,N/A,186.1,3.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southeast (SE),Ungraded,N/A,47.7,22.7%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northwest (NW),Misc,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southwest (SW),Misc,N/A,4.1,31.9%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,South Central (SC),Misc,N/A,15.6,7.1%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Midwest (MW),Misc,N/A,21.8,-2.8%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southeast (SE),Misc,N/A,12,31.4%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northeast (NE),Misc,N/A,9.5,-12.7%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,6-Area,Misc,N/A,63,5.0%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northwest (NW),Jumbo,N/A,2.2,-33.7%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southwest (SW),Jumbo,N/A,4.6,-0.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,South Central (SC),Jumbo,N/A,6.9,-6.5%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Midwest (MW),Jumbo,N/A,15.4,11.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southeast (SE),Jumbo,N/A,8.8,8.5%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northeast (NE),Jumbo,N/A,15.6,19.2%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southwest (SW),Organic,Organic,7.1,-7.2%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,South Central (SC),Organic,Organic,9.9,-18.2%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Midwest (MW),Organic,Organic,42.1,1.4%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southeast (SE),Organic,Organic,7.9,3.6%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northeast (NE),Organic,Organic,16.1,0.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,6-Area,Specialty,Specialty,35.2,10.4%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,South Central (SC),Cage-Free,Cage-Free,26.4,18.0%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Midwest (MW),Cage-Free,Cage-Free,136.9,-1.4%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southeast (SE),Cage-Free,Cage-Free,21.6,8.0%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northeast (NE),Cage-Free,Cage-Free,4.7,47.8%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,6-Area,Organic,Organic,84.8,-2.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northwest (NW),Organic,Organic,1.8,-2.7%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,6-Area,Cage-Free,Cage-Free,317.6,2.4%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northwest (NW),Cage-Free,Cage-Free,17.3,-7.0%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southwest (SW),Cage-Free,Cage-Free,110.6,3.2%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northwest (NW),Specialty,Specialty,1.2,38.6%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southwest (SW),Specialty,Specialty,3.6,-7.5%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,South Central (SC),Specialty,Specialty,3.5,-10.6%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Midwest (MW),Specialty,Specialty,0,,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southeast (SE),Specialty,Specialty,18.2,31.0%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northeast (NE),Specialty,Specialty,8.7,-6.9%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northeast (NE),Total,N/A,163.1,-3.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,N/A,Breaking Stock,N/A,316.9,4.1%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,6-Area,Total,N/A,1372.7,4.9%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Northwest (NW),Total,N/A,86.1,11.5%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southwest (SW),Total,N/A,124.5,2.3%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,South Central (SC),Total,N/A,231,1.6%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Midwest (MW),Total,N/A,466.5,6.1%,30-dozen cases in thousands,Shell Eggs,Final
02/26/2024,Southeast (SE),Total,N/A,301.5,10.0%,30-dozen cases in thousands,Shell Eggs,Final
02/19/2024,Northeast (NE),Small,N/A,8.2,1.2%,30-dozen cases in thousands,Shell Eggs,Final
02/19/2024,Southeast (SE),Small,N/A,1.4,129.7%,30-dozen cases in thousands,Shell Eggs,Final
02/19/2024,Southwest (SW),Large,N/A,63.9,14.5%,30-dozen cases in thousands,Shell Eggs,Final
02/19/2024,Northwest (NW),Large,N/A,56.9,9.8%,30-dozen cases in thousands,Shell Eggs,Final
02/19/2024,6-Area,Large,N/A,683.6,13.1%,30-dozen cases in thousands,Shell Eggs,Final
02/19/2024,Northeast (NE),Medium,N/A,16.1,-0.2%,30-dozen cases in thousands,Shell Eggs,Final
02/19/2024,Southeast (SE),Medium,N/A,16,0.0%,30-dozen cases in thousands,Shell Eggs,Final
